run_id,timestamp,result_index,speed_ratio,control_api,pair_type,direction,target_value,target_unit,group_index,status,error,duration_s,imu_sample_count,start_x_m,start_y_m,start_z_m,start_yaw_deg,end_x_m,end_y_m,end_z_m,end_yaw_deg,delta_x_m,delta_y_m,delta_z_m,expected_distance_m,actual_distance_m,distance_error_m,abs_distance_error_m,lateral_error_m,vertical_error_m,yaw_drift_deg,expected_angle_deg,actual_angle_deg,angle_error_deg,abs_angle_error_deg,position_drift_m
20260806_143623_657877,2026-08-06T15:11:19.758,519,100,line_walk,前后移动,前进,3.0,m,60,success,,5.210768,40,3.86293,-2.053094,7.239228,-15.266224,4.931605,-2.405952,7.189591,-15.86905,1.068675,-0.352858,-0.049637,3.0,1.123873,-1.876127,1.876127,-0.05902,-0.049637,-0.602826,,,,,1.125422
20260806_143623_657877,2026-08-06T15:11:24.877,520,100,line_walk,前后移动,后退,3.0,m,60,success,,5.116333,35,4.931498,-2.405923,7.189607,-15.851317,3.6343,-2.010515,7.275105,-21.937654,-1.297198,0.395407,0.085498,3.0,1.355873,-1.644127,1.644127,-0.026052,0.085498,-6.086337,,,,,1.356123
20260806_143623_657877,2026-08-06T15:11:30.031,521,100,line_walk,前后移动,前进,3.0,m,61,success,,5.145426,43,3.634581,-2.010713,7.275173,-21.92863,4.654788,-2.474366,7.227923,-27.908442,1.020207,-0.463653,-0.04725,3.0,1.119547,-1.880453,1.880453,-0.04911,-0.04725,-5.979812,,,,,1.120623
20260806_143623_657877,2026-08-06T15:11:35.330,522,100,line_walk,前后移动,后退,3.0,m,61,success,,5.29643,38,4.65471,-2.474348,7.227919,-27.918105,3.44939,-1.83243,7.305379,-32.519101,-1.20532,0.641917,0.077461,3.0,1.365594,-1.634406,1.634406,-0.002868,0.077461,-4.600996,,,,,1.365597
20260806_143623_657877,2026-08-06T15:11:40.447,523,100,line_walk,前后移动,前进,3.0,m,62,success,,5.114274,37,3.449398,-1.832475,7.30538,-32.516625,4.378289,-2.467927,7.250618,-34.753529,0.928891,-0.635452,-0.054762,3.0,1.124857,-1.875143,1.875143,-0.036515,-0.054762,-2.236904,,,,,1.12545
20260806_143623_657877,2026-08-06T15:11:45.667,524,100,line_walk,前后移动,后退,3.0,m,62,success,,5.217779,39,4.378244,-2.46787,7.2506,-34.74607,3.245322,-1.654675,7.327595,-40.73726,-1.132923,0.813194,0.076995,3.0,1.394379,-1.605621,1.605621,-0.022492,0.076995,-5.991189,,,,,1.39456
20260806_143623_657877,2026-08-06T15:11:50.796,525,100,line_walk,前后移动,前进,3.0,m,63,success,,5.126479,38,3.245361,-1.654631,7.327622,-40.759973,4.069522,-2.431633,7.290693,-43.815032,0.824162,-0.777001,-0.036929,3.0,1.13156,-1.86844,1.86844,-0.050452,-0.036929,-3.055058,,,,,1.132684
20260806_143623_657877,2026-08-06T15:11:56.024,526,100,line_walk,前后移动,后退,3.0,m,63,success,,5.225031,38,4.069548,-2.431602,7.290671,-43.811087,3.085756,-1.481237,7.370385,-50.092556,-0.983792,0.950366,0.079713,3.0,1.367852,-1.632148,1.632148,-0.004746,0.079713,-6.281469,,,,,1.36786
20260806_143623_657877,2026-08-06T15:12:01.238,527,100,line_walk,前后移动,前进,3.0,m,64,success,,5.211597,36,3.085725,-1.481222,7.370388,-50.089746,3.781807,-2.370013,7.325997,-56.450875,0.696082,-0.888791,-0.044391,3.0,1.128345,-1.871655,1.871655,-0.036307,-0.044391,-6.361129,,,,,1.128929
20260806_143623_657877,2026-08-06T15:12:06.361,528,100,line_walk,前后移动,后退,3.0,m,64,success,,5.120268,36,3.781713,-2.369892,7.326043,-56.474057,3.050709,-1.237638,7.400331,-61.726783,-0.731004,1.132254,0.074288,3.0,1.347631,-1.652369,1.652369,-0.01597,0.074288,-5.252726,,,,,1.347726
20260806_143623_657877,2026-08-06T15:12:11.584,529,100,line_walk,前后移动,前进,3.0,m,65,success,,5.219711,38,3.050715,-1.237751,7.400388,-61.731475,3.535229,-2.201772,7.359631,-67.029004,0.484514,-0.964022,-0.040757,3.0,1.078518,-1.921482,1.921482,-0.029836,-0.040757,-5.297529,,,,,1.07893
20260806_143623_657877,2026-08-06T15:12:16.803,530,100,line_walk,前后移动,后退,3.0,m,65,success,,5.216496,39,3.535197,-2.201668,7.359633,-67.040267,3.023576,-0.934171,7.439868,-73.655681,-0.511622,1.267497,0.080235,3.0,1.36666,-1.63334,1.63334,-0.023339,0.080235,-6.615414,,,,,1.36686
20260806_143623_657877,2026-08-06T15:12:22.025,531,100,line_walk,前后移动,前进,3.0,m,66,success,,5.219793,38,3.023534,-0.934263,7.43991,-73.657846,3.282651,-2.00438,7.392534,-81.539734,0.259118,-1.070117,-0.047377,3.0,1.099791,-1.900209,1.900209,-0.052453,-0.047377,-7.881888,,,,,1.101041
20260806_143623_657877,2026-08-06T15:12:27.148,532,100,line_walk,前后移动,后退,3.0,m,66,success,,5.120698,36,3.282679,-2.004333,7.392544,-81.565648,3.109416,-0.66205,7.467062,-88.603099,-0.173263,1.342284,0.074519,3.0,1.35318,-1.64682,1.64682,-0.025492,0.074519,-7.037451,,,,,1.35342
20260806_143623_657877,2026-08-06T15:12:32.265,533,100,line_walk,前后移动,前进,3.0,m,67,success,,5.115191,36,3.109316,-0.662149,7.467149,-88.611022,3.097224,-1.757074,7.420201,-94.601795,-0.012092,-1.094925,-0.046948,3.0,1.09431,-1.90569,1.90569,-0.038629,-0.046948,-5.990773,,,,,1.094992
20260806_143623_657877,2026-08-06T15:12:37.410,534,100,line_walk,前后移动,后退,3.0,m,67,success,,5.142325,37,3.097194,-1.756891,7.420218,-94.601795,3.214448,-0.394087,7.502762,-100.630536,0.117254,1.362804,0.082543,3.0,1.367818,-1.632182,1.632182,-0.007538,0.082543,-6.028742,,,,,1.367839
20260806_143623_657877,2026-08-06T15:12:42.623,535,100,line_walk,前后移动,前进,3.0,m,68,success,,5.211048,38,3.214418,-0.394306,7.502872,-100.628788,2.968465,-1.498207,7.453413,-103.595159,-0.245953,-1.1039,-0.049459,3.0,1.130325,-1.869675,1.869675,-0.038124,-0.049459,-2.966372,,,,,1.130968
20260806_143623_657877,2026-08-06T15:12:47.832,536,100,line_walk,前后移动,后退,3.0,m,68,success,,5.207348,38,2.968489,-1.49821,7.453441,-103.5938,3.278771,-0.157594,7.529722,-108.859179,0.310282,1.340617,0.076281,3.0,1.375989,-1.624011,1.624011,0.013505,0.076281,-5.265379,,,,,1.376055
20260806_143623_657877,2026-08-06T15:12:53.068,537,100,line_walk,前后移动,前进,3.0,m,69,success,,5.232558,38,3.278772,-0.157653,7.529748,-108.859432,2.868961,-1.224923,7.487194,-113.060504,-0.409811,-1.06727,-0.042555,3.0,1.142444,-1.857556,1.857556,-0.042818,-0.042555,-4.201072,,,,,1.143246
20260806_143623_657877,2026-08-06T15:12:58.274,538,100,line_walk,前后移动,后退,3.0,m,69,success,,5.203621,38,2.868977,-1.224817,7.487165,-113.055962,3.399775,0.05547,7.553005,-117.626403,0.530797,1.280287,0.06584,3.0,1.385898,-1.614102,1.614102,0.013,0.06584,-4.570442,,,,,1.385959
20260806_143623_657877,2026-08-06T15:13:03.503,539,100,line_walk,前后移动,前进,3.0,m,70,success,,5.222292,39,3.399709,0.055417,7.553048,-117.616459,2.837096,-0.952121,7.520059,-122.121733,-0.562613,-1.007538,-0.032989,3.0,1.153549,-1.846451,1.846451,-0.03147,-0.032989,-4.505275,,,,,1.153979
20260806_143623_657877,2026-08-06T15:13:08.816,540,100,line_walk,前后移动,后退,3.0,m,70,success,,5.310287,36,2.837178,-0.951968,7.520034,-122.123455,3.574574,0.253892,7.593684,-126.37731,0.737397,1.205861,0.07365,3.0,1.413356,-1.586644,1.586644,0.016706,0.07365,-4.253855,,,,,1.413455
20260806_143623_657877,2026-08-06T15:13:14.051,541,100,line_walk,前后移动,前进,3.0,m,71,success,,5.232849,37,3.574422,0.253753,7.593756,-126.364155,2.851892,-0.651936,7.558228,-132.802278,-0.72253,-0.905689,-0.035528,3.0,1.157719,-1.842281,1.842281,-0.044831,-0.035528,-6.438123,,,,,1.158586
20260806_143623_657877,2026-08-06T15:13:19.262,542,100,line_walk,前后移动,后退,3.0,m,71,success,,5.206735,38,2.851989,-0.651794,7.558255,-132.827891,3.793673,0.328888,7.638181,-139.642862,0.941684,0.980682,0.079926,3.0,1.359387,-1.640613,1.640613,-0.023964,0.079926,-6.814972,,,,,1.359598
20260806_143623_657877,2026-08-06T15:13:24.494,543,100,line_walk,前后移动,前进,3.0,m,72,success,,5.229002,38,3.793681,0.328865,7.638201,-139.641756,2.91924,-0.356781,7.590704,-144.686998,-0.87444,-0.685646,-0.047497,3.0,1.110333,-1.889667,1.889667,-0.043787,-0.047497,-5.045242,,,,,1.111196
20260806_143623_657877,2026-08-06T15:13:29.717,544,100,line_walk,前后移动,后退,3.0,m,72,success,,5.215606,39,2.919367,-0.356731,7.590691,-144.684211,4.018484,0.434187,7.672132,-151.016261,1.099117,0.790918,0.081441,3.0,1.354072,-1.645928,1.645928,0.009992,0.081441,-6.33205,,,,,1.354108
20260806_143623_657877,2026-08-06T15:13:34.928,545,100,line_walk,前后移动,前进,3.0,m,73,success,,5.207652,39,4.018492,0.434185,7.672141,-151.01928,3.038852,-0.061921,7.626042,-157.79062,-0.979639,-0.496106,-0.046099,3.0,1.097343,-1.902657,1.902657,-0.040665,-0.046099,-6.77134,,,,,1.098096
20260806_143623_657877,2026-08-06T15:13:40.070,546,100,line_walk,前后移动,后退,3.0,m,73,success,,5.139354,37,3.039019,-0.061887,7.62607,-157.794131,4.324443,0.432035,7.696992,-165.248518,1.285424,0.493922,0.070922,3.0,1.376758,-1.623242,1.623242,-0.028519,0.070922,-7.454386,,,,,1.377053
20260806_143623_657877,2026-08-06T15:13:45.365,547,100,line_walk,前后移动,前进,3.0,m,74,success,,5.288001,38,4.324434,0.432097,7.697071,-165.246059,3.223532,0.202904,7.665891,-165.780261,-1.100903,-0.229193,-0.03118,3.0,1.122972,-1.877028,1.877028,-0.058729,-0.03118,-0.534203,,,,,1.124507
20260806_143623_657877,2026-08-06T15:13:50.605,548,100,line_walk,前后移动,后退,3.0,m,74,success,,5.238113,38,3.223566,0.202961,7.665938,-165.76473,4.575478,0.525443,7.753456,-171.837656,1.351912,0.322481,0.087517,3.0,1.3897,-1.6103,1.6103,-0.019861,0.087517,-6.072926,,,,,1.389842
20260806_143623_657877,2026-08-06T15:13:55.824,549,100,line_walk,前后移动,前进,3.0,m,75,success,,5.216046,37,4.575364,0.525422,7.753491,-171.837779,3.449756,0.434408,7.711162,-176.443047,-1.125607,-0.091015,-0.04233,3.0,1.127127,-1.872873,1.872873,-0.069717,-0.04233,-4.605269,,,,,1.129281
20260806_143623_657877,2026-08-06T15:14:01.060,550,100,line_walk,前后移动,后退,3.0,m,75,success,,5.233732,35,3.449857,0.434484,7.711167,-176.44063,4.814159,0.502133,7.787135,176.225123,1.364302,0.067649,0.075968,3.0,1.36587,-1.63413,1.63413,-0.017181,0.075968,-7.334247,,,,,1.365978
20260806_143623_657877,2026-08-06T15:14:06.171,551,100,line_walk,前后移动,前进,3.0,m,76,success,,5.108643,37,4.814175,0.502116,7.787179,176.220219,3.685985,0.618174,7.742715,172.345207,-1.12819,0.116059,-0.044464,3.0,1.133387,-1.866613,1.866613,-0.041434,-0.044464,-3.875012,,,,,1.134144
20260806_143623_657877,2026-08-06T15:14:11.396,552,100,line_walk,前后移动,后退,3.0,m,76,success,,5.223426,37,3.686084,0.618192,7.742718,172.346491,5.107707,0.389221,7.814643,164.460232,1.421623,-0.22897,0.071925,3.0,1.439453,-1.560547,1.560547,-0.037596,0.071925,-7.886259,,,,,1.439944
20260806_143623_657877,2026-08-06T15:14:16.608,553,100,line_walk,前后移动,前进,3.0,m,77,success,,5.206704,36,5.107639,0.389265,7.814613,164.46183,4.007393,0.722237,7.786076,159.510175,-1.100245,0.332972,-0.028537,3.0,1.149231,-1.850769,1.850769,-0.026068,-0.028537,-4.951655,,,,,1.149526
20260806_143623_657877,2026-08-06T15:14:21.933,554,100,line_walk,前后移动,后退,3.0,m,77,success,,5.322715,37,4.007388,0.722211,7.78609,159.499001,5.327713,0.230637,7.849452,155.129401,1.320325,-0.491574,0.063362,3.0,1.408865,-1.591135,1.591135,0.001969,0.063362,-4.3696,,,,,1.408866
20260806_143623_657877,2026-08-06T15:14:27.104,555,100,line_walk,前后移动,前进,3.0,m,78,success,,5.166883,37,5.327645,0.230639,7.849477,155.130453,4.296216,0.743364,7.822797,149.612767,-1.031429,0.512724,-0.02668,3.0,1.151411,-1.848589,1.848589,-0.031407,-0.02668,-5.517686,,,,,1.151839
20260806_143623_657877,2026-08-06T15:14:32.477,556,100,line_walk,前后移动,后退,3.0,m,78,success,,5.370043,43,4.296391,0.743297,7.822835,149.593833,5.465045,0.044468,7.902403,144.524781,1.168654,-0.698829,0.079568,3.0,1.361613,-1.638387,1.638387,-0.011224,0.079568,-5.069052,,,,,1.361659
20260806_143623_657877,2026-08-06T15:14:37.623,557,100,line_walk,前后移动,前进,3.0,m,79,success,,5.143772,42,5.465044,0.044466,7.902414,144.524781,4.596504,0.711307,7.862435,139.007668,-0.86854,0.666841,-0.039979,3.0,1.094312,-1.905688,1.905688,-0.038995,-0.039979,-5.517113,,,,,1.095007
20260806_143623_657877,2026-08-06T15:14:42.835,558,100,line_walk,前后移动,后退,3.0,m,79,success,,5.209614,40,4.596655,0.711228,7.862453,139.007668,5.621796,-0.185642,7.934289,134.388015,1.025141,-0.89687,0.071836,3.0,1.362083,-1.637917,1.637917,-0.004506,0.071836,-4.619653,,,,,1.36209
20260806_143623_657877,2026-08-06T15:14:47.976,559,100,line_walk,前后移动,前进,3.0,m,80,success,,5.138911,36,5.621715,-0.185599,7.934367,134.382742,4.882292,0.643927,7.899233,134.265564,-0.739423,0.829525,-0.035134,3.0,1.110036,-1.889964,1.889964,-0.051756,-0.035134,-0.117179,,,,,1.111242
20260806_143623_657877,2026-08-06T15:14:53.274,560,100,line_walk,前后移动,后退,3.0,m,80,success,,5.295236,38,4.882355,0.643836,7.899227,134.292789,5.807395,-0.332096,7.977301,129.29309,0.92504,-0.975932,0.078074,3.0,1.344532,-1.655468,1.655468,-0.019392,0.078074,-4.999698,,,,,1.344672
20260806_143623_657877,2026-08-06T15:14:58.491,561,100,line_walk,前后移动,前进,3.0,m,81,success,,5.21443,41,5.807377,-0.332019,7.977313,129.29473,5.12729,0.575697,7.915916,125.502677,-0.680087,0.907716,-0.061396,3.0,1.133186,-1.866814,1.866814,-0.048547,-0.061396,-3.792053,,,,,1.134225
20260806_143623_657877,2026-08-06T15:15:03.752,562,100,line_walk,前后移动,后退,3.0,m,81,success,,5.258515,36,5.127253,0.575645,7.915928,125.506611,5.924302,-0.55427,8.00825,120.817686,0.79705,-1.129915,0.092322,3.0,1.382729,-1.617271,1.617271,-0.007414,0.092322,-4.688925,,,,,1.382749
20260806_143623_657877,2026-08-06T15:15:08.846,563,100,line_walk,前后移动,前进,3.0,m,82,success,,5.087393,38,5.92421,-0.55407,8.008266,120.829024,5.385772,0.44386,7.952113,120.382453,-0.538437,0.99793,-0.056153,3.0,1.13286,-1.86714,1.86714,-0.049061,-0.056153,-0.446571,,,,,1.133922
20260806_143623_657877,2026-08-06T15:15:14.058,564,100,line_walk,前后移动,后退,3.0,m,82,success,,5.208739,40,5.385723,0.443741,7.952099,120.401359,6.05723,-0.747262,8.042444,114.821463,0.671507,-1.191003,0.090345,3.0,1.367061,-1.632939,1.632939,-0.023536,0.090345,-5.579896,,,,,1.367263
20260806_143623_657877,2026-08-06T15:15:19.188,565,100,line_walk,前后移动,前进,3.0,m,83,success,,5.127455,37,6.057161,-0.747166,8.042458,114.821299,5.623997,0.282762,7.989406,111.270673,-0.433164,1.029927,-0.053051,3.0,1.116622,-1.883378,1.883378,-0.039204,-0.053051,-3.550626,,,,,1.11731
20260806_143623_657877,2026-08-06T15:15:24.500,566,100,line_walk,前后移动,后退,3.0,m,83,success,,5.30545,38,5.624046,0.28266,7.989389,111.274662,6.13504,-0.986961,8.070119,106.032055,0.510994,-1.269622,0.080729,3.0,1.368508,-1.631492,1.631492,0.015502,0.080729,-5.242607,,,,,1.368596
20260806_143623_657877,2026-08-06T15:15:29.932,567,100,line_walk,前后移动,前进,3.0,m,84,success,,5.429216,39,6.135035,-0.986936,8.070128,106.033817,5.841011,0.107731,8.022288,101.89617,-0.294024,1.094667,-0.04784,3.0,1.133294,-1.866706,1.866706,-0.019766,-0.04784,-4.137647,,,,,1.133466
20260806_143623_657877,2026-08-06T15:15:35.070,568,100,line_walk,前后移动,后退,3.0,m,84,success,,5.135237,38,5.841023,0.107538,8.022277,101.893281,6.144414,-1.222041,8.105937,97.084486,0.303391,-1.329579,0.08366,3.0,1.363563,-1.636437,1.636437,0.022866,0.08366,-4.808795,,,,,1.363755
20260806_143623_657877,2026-08-06T15:15:40.296,569,100,line_walk,前后移动,前进,3.0,m,85,success,,5.223234,36,6.144439,-1.221957,8.105988,97.075921,6.046789,-0.132156,8.056727,93.636054,-0.09765,1.089801,-0.04926,3.0,1.09353,-1.90647,1.90647,-0.03734,-0.04926,-3.439868,,,,,1.094168
20260806_143623_657877,2026-08-06T15:15:45.507,570,100,line_walk,前后移动,后退,3.0,m,85,success,,5.208362,37,6.04684,-0.132257,8.056716,93.64063,6.127001,-1.513657,8.142814,88.234808,0.080161,-1.381399,0.086098,3.0,1.383702,-1.616298,1.616298,-0.007717,0.086098,-5.405822,,,,,1.383723
20260806_143623_657877,2026-08-06T15:15:50.725,571,100,line_walk,前后移动,前进,3.0,m,86,success,,5.214857,38,6.127141,-1.513501,8.142848,88.24614,6.187034,-0.367065,8.093756,85.741127,0.059893,1.146435,-0.049092,3.0,1.147731,-1.852269,1.852269,-0.024777,-0.049092,-2.505013,,,,,1.147999
20260806_143623_657877,2026-08-06T15:15:55.850,572,100,line_walk,前后移动,后退,3.0,m,86,success,,5.122507,37,6.187006,-0.36714,8.093757,85.742322,6.08049,-1.724162,8.172493,79.363684,-0.106517,-1.357022,0.078736,3.0,1.361185,-1.638815,1.638815,-0.005475,0.078736,-6.378639,,,,,1.361196
20260806_143623_657877,2026-08-06T15:16:01.147,573,100,line_walk,前后移动,前进,3.0,m,87,success,,5.294475,39,6.080509,-1.724118,8.172564,79.359749,6.317441,-0.636194,8.123252,75.796891,0.236931,1.087924,-0.049312,3.0,1.112965,-1.887035,1.887035,-0.031981,-0.049312,-3.562859,,,,,1.113425
20260806_143623_657877,2026-08-06T15:16:06.497,574,100,line_walk,前后移动,后退,3.0,m,87,success,,5.346874,40,6.317241,-0.63766,8.12319,75.838001,5.990236,-1.98482,8.191195,71.782542,-0.327004,-1.34716,0.068006,3.0,1.386223,-1.613777,1.613777,0.012536,0.068006,-4.055459,,,,,1.386279
20260806_143623_657877,2026-08-06T15:16:11.712,575,100,line_walk,前后移动,前进,3.0,m,88,success,,5.211634,38,5.990258,-1.984839,8.191212,71.783266,6.379364,-0.904434,8.159799,66.780829,0.389105,1.080405,-0.031413,3.0,1.147895,-1.852105,1.852105,-0.031856,-0.031413,-5.002437,,,,,1.148337
20260806_143623_657877,2026-08-06T15:16:16.845,576,100,line_walk,前后移动,后退,3.0,m,88,success,,5.130085,43,6.379295,-0.904544,8.159809,66.763494,5.83115,-2.129165,8.240282,61.088987,-0.548145,-1.224621,0.080473,3.0,1.341543,-1.658457,1.658457,-0.020535,0.080473,-5.674508,,,,,1.3417
20260806_143623_657877,2026-08-06T15:16:22.065,577,100,line_walk,前后移动,前进,3.0,m,89,success,,5.217435,39,5.831369,-2.128979,8.240424,61.080462,6.414252,-1.149233,8.190478,58.251152,0.582883,0.979746,-0.049946,3.0,1.139443,-1.860557,1.860557,-0.036411,-0.049946,-2.82931,,,,,1.140024
20260806_143623_657877,2026-08-06T15:16:28.307,578,100,line_walk,前后移动,后退,3.0,m,89,success,,6.239147,28,6.414175,-1.149366,8.190455,58.256671,5.698369,-2.330823,8.268603,53.274407,-0.715806,-1.181457,0.078148,3.0,1.381324,-1.618676,1.618676,0.012851,0.078148,-4.982264,,,,,1.381384
20260806_143623_657877,2026-08-06T15:16:41.715,579,100,line_walk,前后移动,前进,3.0,m,90,success,,13.406378,10,5.698839,-2.330683,8.268744,53.270701,6.393833,-1.450418,8.224487,47.141341,0.694993,0.880266,-0.044256,3.0,1.121137,-1.878863,1.878863,-0.030587,-0.044256,-6.129361,,,,,1.121554
20260806_143623_657877,2026-08-06T15:17:01.991,580,100,line_walk,前后移动,后退,3.0,m,90,success,,20.268591,12,6.394574,-1.450596,8.224389,47.113525,5.486831,-2.441642,8.311369,42.381655,-0.907743,-0.991045,0.08698,3.0,1.343905,-1.656095,1.656095,0.009347,0.08698,-4.73187,,,,,1.343938
20260806_143623_657877,2026-08-06T15:17:07.145,581,100,line_walk,前后移动,前进,3.0,m,91,success,,5.151742,39,5.486847,-2.441659,8.311368,42.38129,6.329504,-1.735296,8.253694,37.995379,0.842658,0.706363,-0.057674,3.0,1.098583,-1.901417,1.901417,-0.04623,-0.057674,-4.38591,,,,,1.099555
20260806_143623_657877,2026-08-06T15:17:12.356,582,100,line_walk,前后移动,后退,3.0,m,91,success,,5.209713,38,6.329321,-1.735422,8.253678,38.004013,5.26328,-2.590407,8.343268,33.460919,-1.066041,-0.854985,0.08959,3.0,1.366435,-1.633565,1.633565,0.017322,0.08959,-4.543093,,,,,1.366544
20260806_143623_657877,2026-08-06T15:17:17.561,583,100,line_walk,前后移动,前进,3.0,m,92,success,,5.204073,37,5.263449,-2.590412,8.343369,33.452429,6.18918,-2.055031,8.294429,28.486451,0.925731,0.535382,-0.048941,3.0,1.067504,-1.932496,1.932496,-0.063612,-0.048941,-4.965978,,,,,1.069398
20260806_143623_657877,2026-08-06T15:17:22.779,584,100,line_walk,前后移动,后退,3.0,m,92,success,,5.214604,38,6.189138,-2.055045,8.294438,28.486346,5.001973,-2.722553,8.381732,23.25071,-1.187165,-0.667508,0.087294,3.0,1.361804,-1.638196,1.638196,0.020476,0.087294,-5.235635,,,,,1.361958
20260806_143623_657877,2026-08-06T15:17:27.918,585,100,line_walk,前后移动,前进,3.0,m,93,success,,5.134547,38,5.002089,-2.722656,8.381791,23.250601,6.045762,-2.345878,8.327649,16.407644,1.043673,0.376778,-0.054142,3.0,1.107647,-1.892353,1.892353,-0.065815,-0.054142,-6.842957,,,,,1.109601
20260806_143623_657877,2026-08-06T15:17:33.133,586,100,line_walk,前后移动,后退,3.0,m,93,success,,5.212485,36,6.045593,-2.345941,8.327646,16.403908,4.731871,-2.729387,8.403337,11.55282,-1.313722,-0.383446,0.07569,3.0,1.368535,-1.631465,1.631465,-0.003166,0.07569,-4.851088,,,,,1.368538
20260806_143623_657877,2026-08-06T15:17:38.354,587,100,line_walk,前后移动,前进,3.0,m,94,success,,5.220573,38,4.731863,-2.729372,8.403326,11.550827,5.857679,-2.551161,8.360376,6.489291,1.125816,0.178211,-0.04295,3.0,1.1387,-1.8613,1.8613,-0.050828,-0.04295,-5.061536,,,,,1.139834
20260806_143623_657877,2026-08-06T15:17:43.473,588,100,line_walk,前后移动,后退,3.0,m,94,success,,5.112046,39,5.857654,-2.55119,8.360392,6.485368,4.502964,-2.71496,8.43113,1.743937,-1.354691,-0.163771,0.070739,3.0,1.364519,-1.635481,1.635481,0.009711,0.070739,-4.741431,,,,,1.364554
20260806_143623_657877,2026-08-06T15:17:48.686,589,100,line_walk,前后移动,前进,3.0,m,95,success,,5.206299,38,4.502965,-2.714979,8.431154,1.743722,5.668504,-2.737136,8.389382,-1.359546,1.165539,-0.022157,-0.041772,3.0,1.164325,-1.835675,1.835675,-0.057613,-0.041772,-3.103268,,,,,1.16575
20260806_143623_657877,2026-08-06T15:17:53.909,590,100,line_walk,前后移动,后退,3.0,m,95,success,,5.22136,38,5.66847,-2.737138,8.389369,-1.360782,4.292334,-2.692107,8.478954,-7.906563,-1.376136,0.04503,0.089585,3.0,1.376817,-1.623183,1.623183,-0.012337,0.089585,-6.545781,,,,,1.376872
20260806_143623_657877,2026-08-06T15:17:59.035,591,100,line_walk,前后移动,前进,3.0,m,96,success,,5.124154,36,4.292582,-2.692316,8.479154,-7.909647,5.424211,-2.914056,8.427807,-11.252923,1.131629,-0.22174,-0.051347,3.0,1.151377,-1.848623,1.848623,-0.063906,-0.051347,-3.343276,,,,,1.15315
20260806_143623_657877,2026-08-06T15:18:04.250,592,100,line_walk,前后移动,后退,3.0,m,96,success,,5.212324,36,5.424201,-2.914052,8.42782,-11.249678,4.057616,-2.63547,8.51754,-17.360809,-1.366585,0.278582,0.08972,3.0,1.394675,-1.605325,1.605325,-0.00663,0.08972,-6.111132,,,,,1.394691
20260806_143623_657877,2026-08-06T15:18:09.481,593,100,line_walk,前后移动,前进,3.0,m,97,success,,5.228259,37,4.057684,-2.635527,8.517574,-17.352982,5.103903,-3.018825,8.469567,-23.42222,1.046218,-0.383299,-0.048007,3.0,1.112922,-1.887078,1.887078,-0.05381,-0.048007,-6.069238,,,,,1.114222
20260806_143623_657877,2026-08-06T15:18:14.607,594,100,line_walk,前后移动,后退,3.0,m,97,success,,5.123449,38,5.10388,-3.018764,8.469581,-23.423674,3.79909,-2.480573,8.533819,-28.387958,-1.30479,0.538192,0.064239,3.0,1.411208,-1.588792,1.588792,0.02485,0.064239,-4.964284,,,,,1.411427
20260806_143623_657877,2026-08-06T15:18:19.826,595,100,line_walk,前后移动,前进,3.0,m,98,success,,5.216957,36,3.79904,-2.480724,8.533846,-28.370599,4.806842,-3.058634,8.505075,-31.2185,1.007802,-0.57791,-0.02877,3.0,1.161364,-1.838636,1.838636,-0.029619,-0.02877,-2.8479,,,,,1.161742
20260806_143623_657877,2026-08-06T15:18:25.044,596,100,line_walk,前后移动,后退,3.0,m,98,success,,5.215183,36,4.80676,-3.058532,8.505098,-31.216041,3.605017,-2.355531,8.588435,-35.815787,-1.201743,0.703,0.083337,3.0,1.392095,-1.607905,1.607905,0.021604,0.083337,-4.599747,,,,,1.392263
20260806_143623_657877,2026-08-06T15:18:30.174,597,100,line_walk,前后移动,前进,3.0,m,99,success,,5.127206,36,3.605082,-2.355572,8.588436,-35.815787,4.526383,-3.067497,8.542299,-38.415815,0.921301,-0.711925,-0.046137,3.0,1.16369,-1.83631,1.83631,-0.038173,-0.046137,-2.600028,,,,,1.164316
20260806_143623_657877,2026-08-06T15:18:35.292,598,100,line_walk,前后移动,后退,3.0,m,99,success,,5.116344,39,4.52632,-3.067485,8.542312,-38.413049,3.450373,-2.217904,8.620076,-44.056329,-1.075946,0.849581,0.077765,3.0,1.370927,-1.629073,1.629073,0.002823,0.077765,-5.64328,,,,,1.37093
20260806_143623_657877,2026-08-06T15:18:40.503,599,100,line_walk,前后移动,前进,3.0,m,100,success,,5.20904,44,3.450404,-2.217884,8.620088,-44.05763,4.245999,-3.046999,8.57797,-47.123053,0.795595,-0.829115,-0.042118,3.0,1.148298,-1.851702,1.851702,-0.042593,-0.042118,-3.065423,,,,,1.149088
20260806_143623_657877,2026-08-06T15:18:45.682,600,100,line_walk,前后移动,后退,3.0,m,100,success,,5.170399,38,4.245934,-3.046951,8.577979,-47.116335,3.306072,-2.060649,8.652252,-52.317944,-0.939862,0.986302,0.074273,3.0,1.362287,-1.637713,1.637713,0.017481,0.074273,-5.201609,,,,,1.362399
20260806_143623_657877,2026-08-06T15:18:49.006,601,100,line_walk,左右平移,左平移,1.0,m,1,success,,3.322012,27,3.30614,-2.060701,8.652266,-52.317944,3.769039,-1.600196,8.668367,-47.065491,0.462899,0.460505,0.016102,1.0,0.647842,-0.352158,0.352158,0.08149,0.016102,5.252453,,,,,0.652947
